# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	83104	83607	+	WP_175502404.1	WP_175502404.1		Lrp/AsnC family transcriptional regulator			HUK68_RS00385	504	167	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	83881	85413	+							HUK68_RS00390	1533		old_locus_tag=HUK68_00390
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	83881	85413	+	WP_244146309.1	WP_244146309.1		MFS transporter			HUK68_RS00390	1533	510	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	85439	86557	-							HUK68_RS00395	1119		old_locus_tag=HUK68_00395
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	85439	86557	-	WP_175502405.1	WP_175502405.1		hypothetical protein			HUK68_RS00395	1119	372	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	86713	87945	-							HUK68_RS00400	1233		old_locus_tag=HUK68_00400
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	86713	87945	-	WP_175502406.1	WP_175502406.1		MltA domain-containing protein			HUK68_RS00400	1233	410	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	87878	88030	+							HUK68_RS00405	153		old_locus_tag=HUK68_00405
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	87878	88030	+	WP_175502407.1	WP_175502407.1		hypothetical protein			HUK68_RS00405	153	50	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	88138	88791	+							HUK68_RS00410	654		old_locus_tag=HUK68_00410
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	88138	88791	+	WP_175502408.1	WP_175502408.1		OmpA family protein			HUK68_RS00410	654	217	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	88860	89489	-							HUK68_RS00415	630		old_locus_tag=HUK68_00415
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	88860	89489	-	WP_175502409.1	WP_175502409.1		response regulator			HUK68_RS00415	630	209	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	89494	91563	-							HUK68_RS00420	2070		old_locus_tag=HUK68_00420
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	89494	91563	-	WP_175502410.1	WP_175502410.1		PAS domain S-box protein			HUK68_RS00420	2070	689	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	91621	92436	-							HUK68_RS00425	816		old_locus_tag=HUK68_00425
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	91621	92436	-	WP_175502411.1	WP_175502411.1		carbon-nitrogen hydrolase family protein			HUK68_RS00425	816	271	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	92433	96569	-							HUK68_RS00430	4137		old_locus_tag=HUK68_00430
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	92433	96569	-	WP_175502412.1	WP_175502412.1		TIGR02099 family protein			HUK68_RS00430	4137	1378	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	96663	99461	+					glnE		HUK68_RS00435	2799		old_locus_tag=HUK68_00435
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	96663	99461	+	WP_175502413.1	WP_175502413.1		bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	glnE		HUK68_RS00435	2799	932	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	99865	100482	-							HUK68_RS00440	618		old_locus_tag=HUK68_00440
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	99865	100482	-	WP_175502414.1	WP_175502414.1		glutathione S-transferase N-terminal domain-containing protein			HUK68_RS00440	618	205	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	100585	101964	+					purB		HUK68_RS00445	1380		old_locus_tag=HUK68_00445
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	100585	101964	+	WP_175502415.1	WP_175502415.1		adenylosuccinate lyase	purB		HUK68_RS00445	1380	459	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	102167	102727	+							HUK68_RS00450	561		old_locus_tag=HUK68_00450
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	102167	102727	+	WP_175502416.1	WP_175502416.1		YaeQ family protein			HUK68_RS00450	561	186	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	102842	103267	-							HUK68_RS00455	426		old_locus_tag=HUK68_00455
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	102842	103267	-	WP_175502417.1	WP_175502417.1		DUF3717 domain-containing protein			HUK68_RS00455	426	141	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	103328	103624	+							HUK68_RS00460	297		old_locus_tag=HUK68_00460
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	103328	103624	+	WP_175502418.1	WP_175502418.1		hypothetical protein			HUK68_RS00460	297	98	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	103724	104464	+							HUK68_RS00465	741		old_locus_tag=HUK68_00465
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	103724	104464	+	WP_175502419.1	WP_175502419.1		TerC family protein			HUK68_RS00465	741	246	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	104570	105028	+							HUK68_RS00470	459		old_locus_tag=HUK68_00470
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	104570	105028	+	WP_175502420.1	WP_175502420.1		hypothetical protein			HUK68_RS00470	459	152	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	105119	105466	+							HUK68_RS00475	348		old_locus_tag=HUK68_00475
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	105119	105466	+	WP_175502421.1	WP_175502421.1		phage holin family protein			HUK68_RS00475	348	115	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	105440	106978	-							HUK68_RS00480	1539		old_locus_tag=HUK68_00480
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	105440	106978	-	WP_175502422.1	WP_175502422.1		M48 family metalloprotease			HUK68_RS00480	1539	512	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	107098	107580	+					moaC		HUK68_RS00485	483		old_locus_tag=HUK68_00485
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	107098	107580	+	WP_175502423.1	WP_175502423.1		cyclic pyranopterin monophosphate synthase MoaC	moaC		HUK68_RS00485	483	160	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	107800	108186	-							HUK68_RS00490	387		old_locus_tag=HUK68_00490
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	107800	108186	-	WP_244146310.1	WP_244146310.1		pilin			HUK68_RS00490	387	128	
gene	pseudogene	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	108220	108348	-							HUK68_RS23185	129		partial;pseudo
CDS	without_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	108220	108348	-				prepilin-type N-terminal cleavage/methylation domain-containing protein			HUK68_RS23185	129		partial;pseudo
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	108564	109331	-							HUK68_RS00495	768		old_locus_tag=HUK68_00495
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	108564	109331	-	WP_175502425.1	WP_175502425.1		hypothetical protein			HUK68_RS00495	768	255	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	109451	110008	-							HUK68_RS00500	558		old_locus_tag=HUK68_00500
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	109451	110008	-	WP_175502426.1	WP_175502426.1		pilin			HUK68_RS00500	558	185	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	110221	110817	-							HUK68_RS00505	597		old_locus_tag=HUK68_00505
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	110221	110817	-	WP_175502427.1	WP_175502427.1		FHA domain-containing protein			HUK68_RS00505	597	198	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	110897	111718	-							HUK68_RS00510	822		old_locus_tag=HUK68_00510
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	110897	111718	-	WP_244146220.1	WP_244146220.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			HUK68_RS00510	822	273	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	112003	112896	-					sucD		HUK68_RS00515	894		old_locus_tag=HUK68_00515
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	112003	112896	-	WP_175502429.1	WP_175502429.1		succinate--CoA ligase subunit alpha	sucD		HUK68_RS00515	894	297	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	112916	114076	-					sucC		HUK68_RS00520	1161		old_locus_tag=HUK68_00520
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	112916	114076	-	WP_175502430.1	WP_175502430.1		ADP-forming succinate--CoA ligase subunit beta	sucC		HUK68_RS00520	1161	386	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	114270	115202	+					argC		HUK68_RS00525	933		old_locus_tag=HUK68_00525
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	114270	115202	+	WP_175502431.1	WP_175502431.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC		HUK68_RS00525	933	310	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	115335	115787	-					recX		HUK68_RS00530	453		old_locus_tag=HUK68_00530
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	115335	115787	-	WP_175502432.1	WP_175502432.1		recombination regulator RecX	recX		HUK68_RS00530	453	150	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	115847	116983	-					recA		HUK68_RS00535	1137		old_locus_tag=HUK68_00535
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	115847	116983	-	WP_175502433.1	WP_175502433.1		recombinase RecA	recA		HUK68_RS00535	1137	378	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	117125	117628	+							HUK68_RS00540	504		old_locus_tag=HUK68_00540
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	117125	117628	+	WP_175502434.1	WP_175502434.1		MarR family transcriptional regulator			HUK68_RS00540	504	167	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	117725	118399	+							HUK68_RS00545	675		old_locus_tag=HUK68_00545
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	117725	118399	+	WP_159915342.1	WP_159915342.1		response regulator transcription factor			HUK68_RS00545	675	224	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	118653	120113	+							HUK68_RS00550	1461		old_locus_tag=HUK68_00550
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	118653	120113	+	WP_175502435.1	WP_175502435.1		sensor histidine kinase			HUK68_RS00550	1461	486	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	120127	121089	-							HUK68_RS00555	963		old_locus_tag=HUK68_00555
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	120127	121089	-	WP_175502436.1	WP_175502436.1		LysR substrate-binding domain-containing protein			HUK68_RS00555	963	320	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	121230	122195	+							HUK68_RS00560	966		old_locus_tag=HUK68_00560
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	121230	122195	+	WP_175502437.1	WP_175502437.1		tripartite tricarboxylate transporter substrate binding protein BugE			HUK68_RS00560	966	321	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	122274	123203	+							HUK68_RS00565	930		old_locus_tag=HUK68_00565
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	122274	123203	+	WP_175502438.1	WP_175502438.1		N-formylglutamate amidohydrolase			HUK68_RS00565	930	309	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	123435	124145	-							HUK68_RS00570	711		old_locus_tag=HUK68_00570
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	123435	124145	-	WP_175502439.1	WP_175502439.1		SPOR domain-containing protein			HUK68_RS00570	711	236	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	124160	124987	-							HUK68_RS00575	828		old_locus_tag=HUK68_00575
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	124160	124987	-	WP_175502440.1	WP_175502440.1		biotin--[acetyl-CoA-carboxylase] ligase			HUK68_RS00575	828	275	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	124984	125502	-							HUK68_RS00580	519		old_locus_tag=HUK68_00580
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	124984	125502	-	WP_175502441.1	WP_175502441.1		SET domain-containing protein-lysine N-methyltransferase			HUK68_RS00580	519	172	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	125621	128536	+							HUK68_RS00585	2916		old_locus_tag=HUK68_00585
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	125621	128536	+	WP_175502442.1	WP_175502442.1		DNA topoisomerase III			HUK68_RS00585	2916	971	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	128591	129370	+							HUK68_RS00590	780		old_locus_tag=HUK68_00590
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	128591	129370	+	WP_175502443.1	WP_175502443.1		tyrosine-protein phosphatase			HUK68_RS00590	780	259	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	129701	131191	-					putP		HUK68_RS00595	1491		old_locus_tag=HUK68_00595
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	129701	131191	-	WP_175502444.1	WP_175502444.1		sodium/proline symporter PutP	putP		HUK68_RS00595	1491	496	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	131309	133744	-							HUK68_RS00600	2436		old_locus_tag=HUK68_00600
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	131309	133744	-	WP_175505694.1	WP_175505694.1		transglycosylase domain-containing protein			HUK68_RS00600	2436	811	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	133868	134431	-							HUK68_RS00605	564		old_locus_tag=HUK68_00605
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	133868	134431	-	WP_175502445.1	WP_175502445.1		ferritin-like domain-containing protein			HUK68_RS00605	564	187	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	134642	135247	+							HUK68_RS00610	606		old_locus_tag=HUK68_00610
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	134642	135247	+	WP_175502446.1	WP_175502446.1		class I SAM-dependent methyltransferase			HUK68_RS00610	606	201	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	135247	135999	+							HUK68_RS00615	753		old_locus_tag=HUK68_00615
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	135247	135999	+	WP_175502447.1	WP_175502447.1		DTW domain-containing protein			HUK68_RS00615	753	250	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	136114	136362	+							HUK68_RS00620	249		old_locus_tag=HUK68_00620
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	136114	136362	+	WP_175502448.1	WP_175502448.1		hypothetical protein			HUK68_RS00620	249	82	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	136544	136741	-							HUK68_RS00625	198		old_locus_tag=HUK68_00625
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	136544	136741	-	WP_175502449.1	WP_175502449.1		hypothetical protein			HUK68_RS00625	198	65	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	136905	137978	+							HUK68_RS00630	1074		old_locus_tag=HUK68_00630
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	136905	137978	+	WP_244146221.1	WP_244146221.1		acyltransferase			HUK68_RS00630	1074	357	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	137982	138608	-							HUK68_RS00635	627		old_locus_tag=HUK68_00635
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	137982	138608	-	WP_175502451.1	WP_175502451.1		DUF924 domain-containing protein			HUK68_RS00635	627	208	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	138708	139793	-							HUK68_RS00640	1086		old_locus_tag=HUK68_00640
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	138708	139793	-	WP_175502452.1	WP_175502452.1		porin			HUK68_RS00640	1086	361	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	140184	141119	+							HUK68_RS00645	936		old_locus_tag=HUK68_00645
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	140184	141119	+	WP_244146311.1	WP_244146311.1		tripartite tricarboxylate transporter substrate binding protein			HUK68_RS00645	936	311	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	141296	141832	+							HUK68_RS00650	537		old_locus_tag=HUK68_00650
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	141296	141832	+	WP_244146222.1	WP_244146222.1		DUF1439 domain-containing protein			HUK68_RS00650	537	178	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	141934	142638	+							HUK68_RS00655	705		old_locus_tag=HUK68_00655
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	141934	142638	+	WP_175502454.1	WP_175502454.1		glutathione S-transferase N-terminal domain-containing protein			HUK68_RS00655	705	234	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	142797	143852	+							HUK68_RS00660	1056		old_locus_tag=HUK68_00660
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	142797	143852	+	WP_175502455.1	WP_175502455.1		pirin family protein			HUK68_RS00660	1056	351	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	143933	144403	+							HUK68_RS00665	471		old_locus_tag=HUK68_00665
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	143933	144403	+	WP_175502456.1	WP_175502456.1		peptidylprolyl isomerase			HUK68_RS00665	471	156	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	144475	145350	-							HUK68_RS00670	876		old_locus_tag=HUK68_00670
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	144475	145350	-	WP_175502457.1	WP_175502457.1		type 1 glutamine amidotransferase			HUK68_RS00670	876	291	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	145534	145890	+							HUK68_RS00675	357		old_locus_tag=HUK68_00675
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	145534	145890	+	WP_175502458.1	WP_175502458.1		HPF/RaiA family ribosome-associated protein			HUK68_RS00675	357	118	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	145898	146818	-							HUK68_RS00680	921		old_locus_tag=HUK68_00680
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	145898	146818	-	WP_175502459.1	WP_175502459.1		pirin family protein			HUK68_RS00680	921	306	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	146998	147282	+							HUK68_RS00685	285		old_locus_tag=HUK68_00685
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	146998	147282	+	WP_175502460.1	WP_175502460.1		hypothetical protein			HUK68_RS00685	285	94	
