# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	84611	85534	-							CBP33_RS00385	924		old_locus_tag=CBP33_00385
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	84611	85534	-	WP_086910912.1	WP_086910912.1		DMT family transporter			CBP33_RS00385	924	307	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	85611	86480	+							CBP33_RS00390	870		old_locus_tag=CBP33_00390
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	85611	86480	+	WP_086910913.1	WP_086910913.1		ion transporter			CBP33_RS00390	870	289	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	86606	87367	+					minC		CBP33_RS00395	762		old_locus_tag=CBP33_00395
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	86606	87367	+	WP_086910914.1	WP_086910914.1		septum site-determining protein MinC	minC		CBP33_RS00395	762	253	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	87413	88231	+					minD		CBP33_RS00400	819		old_locus_tag=CBP33_00400
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	87413	88231	+	WP_086910915.1	WP_086910915.1		septum site-determining protein MinD	minD		CBP33_RS00400	819	272	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	88235	88501	+					minE		CBP33_RS00405	267		old_locus_tag=CBP33_00405
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	88235	88501	+	WP_086910916.1	WP_086910916.1		cell division topological specificity factor MinE	minE		CBP33_RS00405	267	88	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	88578	89165	-							CBP33_RS00410	588		old_locus_tag=CBP33_00410
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	88578	89165	-	WP_086913846.1	WP_086913846.1		MOSC domain-containing protein			CBP33_RS00410	588	195	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	89187	89708	-							CBP33_RS00415	522		old_locus_tag=CBP33_00415
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	89187	89708	-	WP_236748475.1	WP_236748475.1		flavin reductase family protein			CBP33_RS00415	522	173	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	89825	90613	+							CBP33_RS00420	789		old_locus_tag=CBP33_00420
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	89825	90613	+	WP_086910918.1	WP_086910918.1		alpha/beta hydrolase			CBP33_RS00420	789	262	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	90644	91981	-							CBP33_RS00425	1338		old_locus_tag=CBP33_00425
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	90644	91981	-	WP_086910919.1	WP_086910919.1		D-amino acid dehydrogenase			CBP33_RS00425	1338	445	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	92182	93093	+							CBP33_RS00430	912		old_locus_tag=CBP33_00430
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	92182	93093	+	WP_086910920.1	WP_086910920.1		LysR family transcriptional regulator ArgP			CBP33_RS00430	912	303	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	93210	93824	+							CBP33_RS00435	615		old_locus_tag=CBP33_00435
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	93210	93824	+	WP_086910921.1	WP_086910921.1		TetR/AcrR family transcriptional regulator			CBP33_RS00435	615	204	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	93905	94843	-							CBP33_RS00440	939		old_locus_tag=CBP33_00440
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	93905	94843	-	WP_086910922.1	WP_086910922.1		fasciclin domain-containing protein			CBP33_RS00440	939	312	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	94899	95354	-							CBP33_RS00445	456		old_locus_tag=CBP33_00445
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	94899	95354	-	WP_086910923.1	WP_086910923.1		fasciclin domain-containing protein			CBP33_RS00445	456	151	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	95523	95945	-							CBP33_RS00450	423		old_locus_tag=CBP33_00450
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	95523	95945	-	WP_086910924.1	WP_086910924.1		universal stress protein			CBP33_RS00450	423	140	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	96055	96900	-							CBP33_RS00455	846		old_locus_tag=CBP33_00455
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	96055	96900	-	WP_086910925.1	WP_086910925.1		metallophosphoesterase			CBP33_RS00455	846	281	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	96932	97888	-							CBP33_RS00460	957		old_locus_tag=CBP33_00460
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	96932	97888	-	WP_086910926.1	WP_086910926.1		LysR family transcriptional regulator			CBP33_RS00460	957	318	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	98016	98456	+							CBP33_RS00465	441		old_locus_tag=CBP33_00465
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	98016	98456	+	WP_086910927.1	WP_086910927.1		hypothetical protein			CBP33_RS00465	441	146	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	98687	100561	-							CBP33_RS00470	1875		old_locus_tag=CBP33_00470
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	98687	100561	-	WP_086910928.1	WP_086910928.1		phosphoenolpyruvate carboxykinase (GTP)			CBP33_RS00470	1875	624	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	100867	101571	-					queC		CBP33_RS00475	705		old_locus_tag=CBP33_00475
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	100867	101571	-	WP_086910929.1	WP_086910929.1		7-cyano-7-deazaguanine synthase QueC	queC		CBP33_RS00475	705	234	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	101649	101795	-							CBP33_RS19265	147		
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	101649	101795	-	WP_167372715.1	WP_167372715.1		hypothetical protein			CBP33_RS19265	147	48	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	101871	103070	-							CBP33_RS00480	1200		old_locus_tag=CBP33_00480
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	101871	103070	-	WP_086913847.1	WP_086913847.1		threonine ammonia-lyase			CBP33_RS00480	1200	399	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	103230	104912	-							CBP33_RS00485	1683		old_locus_tag=CBP33_00485
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	103230	104912	-	WP_086913848.1	WP_086913848.1		acyl-CoA dehydrogenase family protein			CBP33_RS00485	1683	560	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	105114	105860	-							CBP33_RS00490	747		old_locus_tag=CBP33_00490
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	105114	105860	-	WP_236749200.1	WP_236749200.1		glycine zipper family protein			CBP33_RS00490	747	248	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	106147	108114	-							CBP33_RS00495	1968		old_locus_tag=CBP33_00495
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	106147	108114	-	WP_086910930.1	WP_086910930.1		RecQ family ATP-dependent DNA helicase			CBP33_RS00495	1968	655	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	108371	108721	-							CBP33_RS00500	351		old_locus_tag=CBP33_00500
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	108371	108721	-	WP_086910931.1	WP_086910931.1		RNA-binding protein			CBP33_RS00500	351	116	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	108849	109058	-							CBP33_RS00505	210		old_locus_tag=CBP33_00505
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	108849	109058	-	WP_086913850.1	WP_086913850.1		hypothetical protein			CBP33_RS00505	210	69	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	109449	110522	+							CBP33_RS00510	1074		old_locus_tag=CBP33_00510
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	109449	110522	+	WP_086910932.1	WP_086910932.1		homocysteine S-methyltransferase family protein			CBP33_RS00510	1074	357	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	110590	111879	+							CBP33_RS00515	1290		old_locus_tag=CBP33_00515
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	110590	111879	+	WP_086910933.1	WP_086910933.1		DUF3696 domain-containing protein			CBP33_RS00515	1290	429	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	111872	112459	+							CBP33_RS00520	588		old_locus_tag=CBP33_00520
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	111872	112459	+	WP_236749201.1	WP_236749201.1		hypothetical protein			CBP33_RS00520	588	195	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	112452	113129	+							CBP33_RS00525	678		old_locus_tag=CBP33_00525
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	112452	113129	+	WP_086910935.1	WP_086910935.1		RNA ligase family protein			CBP33_RS00525	678	225	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	113244	114344	+							CBP33_RS00530	1101		old_locus_tag=CBP33_00530
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	113244	114344	+	WP_086910936.1	WP_086910936.1		hypothetical protein			CBP33_RS00530	1101	366	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	114468	115778	-							CBP33_RS00535	1311		old_locus_tag=CBP33_00535
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	114468	115778	-	WP_086910937.1	WP_086910937.1		CoA transferase			CBP33_RS00535	1311	436	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	115941	116855	+							CBP33_RS00540	915		old_locus_tag=CBP33_00540
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	115941	116855	+	WP_086913851.1	WP_086913851.1		LysR family transcriptional regulator			CBP33_RS00540	915	304	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	116921	117304	-							CBP33_RS00545	384		old_locus_tag=CBP33_00545
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	116921	117304	-	WP_086913852.1	WP_086913852.1		PaaI family thioesterase			CBP33_RS00545	384	127	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	117403	118560	-							CBP33_RS00550	1158		old_locus_tag=CBP33_00550
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	117403	118560	-	WP_086910938.1	WP_086910938.1		acyl-CoA dehydrogenase family protein			CBP33_RS00550	1158	385	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	118594	119802	-							CBP33_RS00555	1209		old_locus_tag=CBP33_00555
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	118594	119802	-	WP_086910939.1	WP_086910939.1		thiolase			CBP33_RS00555	1209	402	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	119799	120182	-							CBP33_RS00560	384		old_locus_tag=CBP33_00560
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	119799	120182	-	WP_086910940.1	WP_086910940.1		OB-fold domain-containing protein			CBP33_RS00560	384	127	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	120279	121256	-							CBP33_RS00565	978		old_locus_tag=CBP33_00565
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	120279	121256	-	WP_086910941.1	WP_086910941.1		tripartite tricarboxylate transporter substrate binding protein			CBP33_RS00565	978	325	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	121274	122788	-							CBP33_RS00570	1515		old_locus_tag=CBP33_00570
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	121274	122788	-	WP_086910942.1	WP_086910942.1		acyl--CoA ligase			CBP33_RS00570	1515	504	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	122799	123779	-							CBP33_RS00575	981		old_locus_tag=CBP33_00575
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	122799	123779	-	WP_086913853.1	WP_086913853.1		tripartite tricarboxylate transporter substrate binding protein			CBP33_RS00575	981	326	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	123890	125098	-							CBP33_RS00580	1209		old_locus_tag=CBP33_00580
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	123890	125098	-	WP_086910943.1	WP_086910943.1		acetyl-CoA C-acetyltransferase			CBP33_RS00580	1209	402	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	125166	126449	-							CBP33_RS00585	1284		old_locus_tag=CBP33_00585
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	125166	126449	-	WP_086913854.1	WP_086913854.1		acetyl-CoA hydrolase/transferase family protein			CBP33_RS00585	1284	427	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	126625	127419	-							CBP33_RS00590	795		old_locus_tag=CBP33_00590
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	126625	127419	-	WP_086910944.1	WP_086910944.1		enoyl-CoA hydratase/isomerase family protein			CBP33_RS00590	795	264	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	127498	128391	-							CBP33_RS00595	894		old_locus_tag=CBP33_00595
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	127498	128391	-	WP_086910945.1	WP_086910945.1		MaoC family dehydratase N-terminal domain-containing protein			CBP33_RS00595	894	297	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	128564	129481	-							CBP33_RS00600	918		old_locus_tag=CBP33_00600
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	128564	129481	-	WP_086910946.1	WP_086910946.1		SDR family oxidoreductase			CBP33_RS00600	918	305	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	129676	130569	+							CBP33_RS00605	894		old_locus_tag=CBP33_00605
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	129676	130569	+	WP_086910947.1	WP_086910947.1		MaoC family dehydratase N-terminal domain-containing protein			CBP33_RS00605	894	297	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	130621	131781	+							CBP33_RS00610	1161		old_locus_tag=CBP33_00610
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	130621	131781	+	WP_162290782.1	WP_162290782.1		acyl-CoA/acyl-ACP dehydrogenase			CBP33_RS00610	1161	386	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	131943	133136	+							CBP33_RS00615	1194		old_locus_tag=CBP33_00615
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	131943	133136	+	WP_086910949.1	WP_086910949.1		CoA transferase			CBP33_RS00615	1194	397	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	133349	134713	+							CBP33_RS00620	1365		old_locus_tag=CBP33_00620
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	133349	134713	+	WP_086910950.1	WP_086910950.1		MmgE/PrpD family protein			CBP33_RS00620	1365	454	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	134803	135810	+							CBP33_RS00625	1008		old_locus_tag=CBP33_00625
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	134803	135810	+	WP_086910951.1	WP_086910951.1		tripartite tricarboxylate transporter substrate binding protein BugD			CBP33_RS00625	1008	335	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	135869	136246	+							CBP33_RS00630	378		old_locus_tag=CBP33_00630
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	135869	136246	+	WP_086910952.1	WP_086910952.1		VOC family protein			CBP33_RS00630	378	125	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	136260	137129	+							CBP33_RS00635	870		old_locus_tag=CBP33_00635
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	136260	137129	+	WP_086910953.1	WP_086910953.1		CoA ester lyase			CBP33_RS00635	870	289	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	137233	138354	-							CBP33_RS00640	1122		old_locus_tag=CBP33_00640
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	137233	138354	-	WP_086910954.1	WP_086910954.1		CoA transferase			CBP33_RS00640	1122	373	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	138398	139180	-							CBP33_RS00645	783		old_locus_tag=CBP33_00645
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	138398	139180	-	WP_086913855.1	WP_086913855.1		helix-turn-helix domain-containing protein			CBP33_RS00645	783	260	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	139240	140034	-							CBP33_RS00650	795		old_locus_tag=CBP33_00650
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	139240	140034	-	WP_086910955.1	WP_086910955.1		enoyl-CoA hydratase/isomerase family protein			CBP33_RS00650	795	264	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	140031	140837	-							CBP33_RS00655	807		old_locus_tag=CBP33_00655
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	140031	140837	-	WP_086910956.1	WP_086910956.1		SDR family oxidoreductase			CBP33_RS00655	807	268	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	140951	142525	-							CBP33_RS00660	1575		old_locus_tag=CBP33_00660
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	140951	142525	-	WP_086913856.1	WP_086913856.1		AMP-binding protein			CBP33_RS00660	1575	524	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	142543	143541	-							CBP33_RS00665	999		old_locus_tag=CBP33_00665
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	142543	143541	-	WP_086913857.1	WP_086913857.1		tripartite tricarboxylate transporter substrate binding protein			CBP33_RS00665	999	332	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	143669	144433	-							CBP33_RS00670	765		old_locus_tag=CBP33_00670
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	143669	144433	-	WP_086910957.1	WP_086910957.1		crotonase/enoyl-CoA hydratase family protein			CBP33_RS00670	765	254	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	144612	145379	-							CBP33_RS00675	768		old_locus_tag=CBP33_00675
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	144612	145379	-	WP_086910958.1	WP_086910958.1		SDR family NAD(P)-dependent oxidoreductase			CBP33_RS00675	768	255	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	145443	146621	-							CBP33_RS00680	1179		old_locus_tag=CBP33_00680
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	145443	146621	-	WP_086910959.1	WP_086910959.1		thiolase family protein			CBP33_RS00680	1179	392	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	146819	148387	+							CBP33_RS00685	1569		old_locus_tag=CBP33_00685
