# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	90499	90729	+	WP_017438041.1	WP_017438041.1		hypothetical protein		69631984	APS58_RS00385	231	76	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	90743	91705	+						69631985	APS58_RS00390	963		old_locus_tag=APS58_0076
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	90743	91705	+	WP_011794694.1	WP_011794694.1		IS5 family transposase		69631985	APS58_RS00390	963	320	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	91889	92683	-						69631986	APS58_RS00395	795		old_locus_tag=APS58_0077
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	91889	92683	-	WP_133246181.1	WP_133246181.1		hypothetical protein		69631986	APS58_RS00395	795	264	
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	93481	94305	+						69631987	APS58_RS00400	825		pseudo;old_locus_tag=APS58_0078
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	93481	94305	+				IS3 family transposase		69631987	APS58_RS00400	825		pseudo
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	94571	95533	+					dusA	69631988	APS58_RS00405	963		old_locus_tag=APS58_0079
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	94571	95533	+	WP_017438039.1	WP_017438039.1		tRNA dihydrouridine(20/20a) synthase DusA	dusA	69631988	APS58_RS00405	963	320	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	95551	98355	-						69631989	APS58_RS00410	2805		old_locus_tag=APS58_0080
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	95551	98355	-	WP_046059562.1	WP_046059562.1		EAL domain-containing protein		69631989	APS58_RS00410	2805	934	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	98542	99621	+						69631990	APS58_RS00415	1080		old_locus_tag=APS58_0081
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	98542	99621	+	WP_011795593.1	WP_011795593.1		(p)ppGpp synthetase		69631990	APS58_RS00415	1080	359	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	99818	101245	+					phaZ	69631991	APS58_RS00420	1428		old_locus_tag=APS58_0082
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	99818	101245	+	WP_011795592.1	WP_011795592.1		polyhydroxyalkanoate depolymerase	phaZ	69631991	APS58_RS00420	1428	475	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	101242	101973	+						69631992	APS58_RS00425	732		old_locus_tag=APS58_0083
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	101242	101973	+	WP_011795591.1	WP_011795591.1		RnfABCDGE type electron transport complex subunit B		69631992	APS58_RS00425	732	243	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	102014	103528	-						69631993	APS58_RS00430	1515		old_locus_tag=APS58_0084
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	102014	103528	-	WP_011795590.1	WP_011795590.1		methyl-accepting chemotaxis protein		69631993	APS58_RS00430	1515	504	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	103666	104868	+					dapC	69631994	APS58_RS00435	1203		old_locus_tag=APS58_0085
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	103666	104868	+	WP_011795589.1	WP_011795589.1		succinyldiaminopimelate transaminase	dapC	69631994	APS58_RS00435	1203	400	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	104883	105707	+					dapD	69631995	APS58_RS00440	825		old_locus_tag=APS58_0086
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	104883	105707	+	WP_011795588.1	WP_011795588.1		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	dapD	69631995	APS58_RS00440	825	274	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	105784	106947	+						69631996	APS58_RS00445	1164		old_locus_tag=APS58_0087
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	105784	106947	+	WP_011795587.1	WP_011795587.1		PilT/PilU family type 4a pilus ATPase		69631996	APS58_RS00445	1164	387	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	107042	108211	+					dapE	69631997	APS58_RS00450	1170		old_locus_tag=APS58_0088
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	107042	108211	+	WP_011795586.1	WP_011795586.1		succinyl-diaminopimelate desuccinylase	dapE	69631997	APS58_RS00450	1170	389	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	108208	109137	+					prmB	69631998	APS58_RS00455	930		old_locus_tag=APS58_0089
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	108208	109137	+	WP_011795585.1	WP_011795585.1		50S ribosomal protein L3 N(5)-glutamine methyltransferase	prmB	69631998	APS58_RS00455	930	309	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	109257	111287	+						69631999	APS58_RS00460	2031		old_locus_tag=APS58_0090
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	109257	111287	+	WP_011795584.1	WP_011795584.1		ATP-binding cassette domain-containing protein		69631999	APS58_RS00460	2031	676	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	111700	112437	-					phbB	69632000	APS58_RS00465	738		old_locus_tag=APS58_0091
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	111700	112437	-	WP_011795583.1	WP_011795583.1		acetoacetyl-CoA reductase	phbB	69632000	APS58_RS00465	738	245	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	112635	113816	-						69632001	APS58_RS00470	1182		old_locus_tag=APS58_0092
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	112635	113816	-	WP_017439202.1	WP_017439202.1		acetyl-CoA C-acetyltransferase		69632001	APS58_RS00470	1182	393	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	113862	115574	-					phaC	69632002	APS58_RS00475	1713		old_locus_tag=APS58_0093
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	113862	115574	-	WP_046059616.1	WP_046059616.1		class I poly(R)-hydroxyalkanoic acid synthase	phaC	69632002	APS58_RS00475	1713	570	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	115728	116072	+						69632003	APS58_RS00480	345		old_locus_tag=APS58_0094
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	115728	116072	+	WP_011795580.1	WP_011795580.1		hypothetical protein		69632003	APS58_RS00480	345	114	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	115977	116804	-					pgeF	69632004	APS58_RS00485	828		old_locus_tag=APS58_0095
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	115977	116804	-	WP_046059566.1	WP_046059566.1		peptidoglycan editing factor PgeF	pgeF	69632004	APS58_RS00485	828	275	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	116791	117459	-					maiA	69632005	APS58_RS00490	669		old_locus_tag=APS58_0096
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	116791	117459	-	WP_011795578.1	WP_011795578.1		maleylacetoacetate isomerase	maiA	69632005	APS58_RS00490	669	222	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	117568	118263	+						69632006	APS58_RS00495	696		old_locus_tag=APS58_0097
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	117568	118263	+	WP_011795577.1	WP_011795577.1		fumarylacetoacetate hydrolase family protein		69632006	APS58_RS00495	696	231	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	118266	118814	+						69632007	APS58_RS00500	549		old_locus_tag=APS58_0098
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	118266	118814	+	WP_011795576.1	WP_011795576.1		NUDIX hydrolase		69632007	APS58_RS00500	549	182	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	118851	120179	+						69632008	APS58_RS00505	1329		old_locus_tag=APS58_0099
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	118851	120179	+	WP_041827404.1	WP_041827404.1		leucine-rich repeat-containing serine/threonine-protein kinase		69632008	APS58_RS00505	1329	442	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	120211	120993	-						69632009	APS58_RS00510	783		old_locus_tag=APS58_0100
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	120211	120993	-	WP_011795574.1	WP_011795574.1		transporter substrate-binding domain-containing protein		69632009	APS58_RS00510	783	260	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	121185	123905	-						69632010	APS58_RS00515	2721		old_locus_tag=APS58_0101
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	121185	123905	-	WP_096912810.1	WP_096912810.1		transglycosylase domain-containing protein		69632010	APS58_RS00515	2721	906	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	124093	125025	-						69632011	APS58_RS00520	933		old_locus_tag=APS58_0102
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	124093	125025	-	WP_011795572.1	WP_011795572.1		class I SAM-dependent methyltransferase		69632011	APS58_RS00520	933	310	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	125318	126175	+						69632012	APS58_RS00525	858		old_locus_tag=APS58_0103
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	125318	126175	+	WP_011795571.1	WP_011795571.1		DUF2167 domain-containing protein		69632012	APS58_RS00525	858	285	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	126247	127023	+						69632013	APS58_RS00530	777		old_locus_tag=APS58_0104
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	126247	127023	+	WP_017438461.1	WP_017438461.1		hypothetical protein		69632013	APS58_RS00530	777	258	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	127066	128031	-						69632014	APS58_RS00535	966		old_locus_tag=APS58_0105
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	127066	128031	-	WP_017438460.1	WP_017438460.1		tripartite tricarboxylate transporter substrate binding protein		69632014	APS58_RS00535	966	321	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	128311	130311	+						69632015	APS58_RS00540	2001		old_locus_tag=APS58_0106
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	128311	130311	+	WP_017438459.1	WP_017438459.1		DUF839 domain-containing protein		69632015	APS58_RS00540	2001	666	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	130477	132330	-					lpdA	69632016	APS58_RS00545	1854		old_locus_tag=APS58_0107
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	130477	132330	-	WP_048857404.1	WP_048857404.1		dihydrolipoyl dehydrogenase	lpdA	69632016	APS58_RS00545	1854	617	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	132344	134047	-					aceF	69632017	APS58_RS00550	1704		old_locus_tag=APS58_0108
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	132344	134047	-	WP_061855830.1	WP_061855830.1		dihydrolipoyllysine-residue acetyltransferase	aceF	69632017	APS58_RS00550	1704	567	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	134067	136790	-					aceE	69632018	APS58_RS00555	2724		old_locus_tag=APS58_0109
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	134067	136790	-	WP_011795566.1	WP_011795566.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE	69632018	APS58_RS00555	2724	907	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	136957	139530	+						69632019	APS58_RS00560	2574		old_locus_tag=APS58_0110
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	136957	139530	+	WP_017438235.1	WP_017438235.1		PAS domain S-box protein		69632019	APS58_RS00560	2574	857	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	139527	140153	+						69632020	APS58_RS00565	627		old_locus_tag=APS58_0111
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	139527	140153	+	WP_011795564.1	WP_011795564.1		response regulator transcription factor		69632020	APS58_RS00565	627	208	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	140243	141094	+					folD	69632021	APS58_RS00570	852		old_locus_tag=APS58_0112
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	140243	141094	+	WP_011795563.1	WP_011795563.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD	69632021	APS58_RS00570	852	283	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	141174	143213	+						69632022	APS58_RS00575	2040		old_locus_tag=APS58_0113
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	141174	143213	+	WP_011795562.1	WP_011795562.1		M3 family metallopeptidase		69632022	APS58_RS00575	2040	679	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	143269	143910	+						69632023	APS58_RS00580	642		old_locus_tag=APS58_0114
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	143269	143910	+	WP_011795561.1	WP_011795561.1		glutaredoxin family protein		69632023	APS58_RS00580	642	213	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	143968	144660	-					rpiA	69632024	APS58_RS00585	693		old_locus_tag=APS58_0115
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	143968	144660	-	WP_017439622.1	WP_017439622.1		ribose-5-phosphate isomerase RpiA	rpiA	69632024	APS58_RS00585	693	230	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	144695	145774	+						69632025	APS58_RS00590	1080		old_locus_tag=APS58_0116
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	144695	145774	+	WP_011795559.1	WP_011795559.1		quinone-dependent dihydroorotate dehydrogenase		69632025	APS58_RS00590	1080	359	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	145862	146221	-						69632026	APS58_RS00595	360		old_locus_tag=APS58_0117
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	145862	146221	-	WP_011795558.1	WP_011795558.1		hypothetical protein		69632026	APS58_RS00595	360	119	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	146227	146622	-						69632027	APS58_RS00600	396		old_locus_tag=APS58_0118
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	146227	146622	-	WP_011795557.1	WP_011795557.1		phage holin family protein		69632027	APS58_RS00600	396	131	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	146719	147027	-						69632028	APS58_RS00605	309		old_locus_tag=APS58_0119
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	146719	147027	-	WP_041827401.1	WP_041827401.1		DUF883 family protein		69632028	APS58_RS00605	309	102	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	147146	148249	-						69632029	APS58_RS00610	1104		old_locus_tag=APS58_0120
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	147146	148249	-	WP_017438071.1	WP_017438071.1		NAD(P)/FAD-dependent oxidoreductase		69632029	APS58_RS00610	1104	367	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	148246	149316	-						69632030	APS58_RS00615	1071		old_locus_tag=APS58_0121
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	148246	149316	-	WP_017438072.1	WP_017438072.1		histone deacetylase family protein		69632030	APS58_RS00615	1071	356	
gene	tRNA	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	149454	149528	-						69632031	APS58_RS00620	75		old_locus_tag=APS58_0122
tRNA		GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	149454	149528	-				tRNA-Val		69632031	APS58_RS00620	75		anticodon=CAC
gene	tRNA	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	149573	149647	-						69632032	APS58_RS00625	75		old_locus_tag=APS58_0123
tRNA		GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	149573	149647	-				tRNA-Val		69632032	APS58_RS00625	75		anticodon=CAC
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	149675	150406	-					dnaQ	69632033	APS58_RS00630	732		old_locus_tag=APS58_0124
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	149675	150406	-	WP_011795553.1	WP_011795553.1		DNA polymerase III subunit epsilon	dnaQ	69632033	APS58_RS00630	732	243	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	150465	150803	-					fdx	69632034	APS58_RS00635	339		old_locus_tag=APS58_0125
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	150465	150803	-	WP_011795552.1	WP_011795552.1		ISC system 2Fe-2S type ferredoxin	fdx	69632034	APS58_RS00635	339	112	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	150838	152700	-					hscA	69632035	APS58_RS00640	1863		old_locus_tag=APS58_0126
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	150838	152700	-	WP_011795551.1	WP_011795551.1		Fe-S protein assembly chaperone HscA	hscA	69632035	APS58_RS00640	1863	620	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	152808	153326	-					hscB	69632036	APS58_RS00645	519		old_locus_tag=APS58_0127
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	152808	153326	-	WP_017438073.1	WP_017438073.1		Fe-S protein assembly co-chaperone HscB	hscB	69632036	APS58_RS00645	519	172	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	153419	153742	-					iscA	69632037	APS58_RS00650	324		old_locus_tag=APS58_0128
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	153419	153742	-	WP_011795549.1	WP_011795549.1		iron-sulfur cluster assembly protein IscA	iscA	69632037	APS58_RS00650	324	107	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	153749	154147	-					iscU	69632038	APS58_RS00655	399		old_locus_tag=APS58_0129
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	153749	154147	-	WP_011795548.1	WP_011795548.1		Fe-S cluster assembly scaffold IscU	iscU	69632038	APS58_RS00655	399	132	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	154187	155407	-						69632039	APS58_RS00660	1221		old_locus_tag=APS58_0130
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	154187	155407	-	WP_011795547.1	WP_011795547.1		IscS subfamily cysteine desulfurase		69632039	APS58_RS00660	1221	406	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	155504	156040	-					iscR	69632040	APS58_RS00665	537		old_locus_tag=APS58_0131
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	155504	156040	-	WP_011795546.1	WP_011795546.1		Fe-S cluster assembly transcriptional regulator IscR	iscR	69632040	APS58_RS00665	537	178	
