# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	92050	93003	-						34237255	ACAV_RS00385	954		old_locus_tag=Acav_0077
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	92050	93003	-	WP_013592592.1	WP_013592592.1		flippase-like domain-containing protein		34237255	ACAV_RS00385	954	317	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	93016	93447	-						34236221	ACAV_RS00390	432		old_locus_tag=Acav_0078
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	93016	93447	-	WP_013592593.1	WP_013592593.1		GtrA family protein		34236221	ACAV_RS00390	432	143	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	93444	94805	-						34235909	ACAV_RS00395	1362		old_locus_tag=Acav_0079
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	93444	94805	-	WP_013592594.1	WP_013592594.1		NAD(P)/FAD-dependent oxidoreductase		34235909	ACAV_RS00395	1362	453	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	94805	95749	-						34235190	ACAV_RS00400	945		old_locus_tag=Acav_0080
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	94805	95749	-	WP_013592595.1	WP_013592595.1		NAD-dependent epimerase/dehydratase family protein		34235190	ACAV_RS00400	945	314	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	95802	97568	-						34237409	ACAV_RS00405	1767		old_locus_tag=Acav_0081
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	95802	97568	-	WP_013592596.1	WP_013592596.1		hypothetical protein		34237409	ACAV_RS00405	1767	588	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	97580	98344	-						34239322	ACAV_RS00410	765		old_locus_tag=Acav_0082
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	97580	98344	-	WP_013592597.1	WP_013592597.1		SDR family NAD(P)-dependent oxidoreductase		34239322	ACAV_RS00410	765	254	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	98417	99724	-						34238422	ACAV_RS00415	1308		old_locus_tag=Acav_0083
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	98417	99724	-	WP_013592598.1	WP_013592598.1		FAD-binding oxidoreductase		34238422	ACAV_RS00415	1308	435	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	99718	101103	-						34236061	ACAV_RS00420	1386		old_locus_tag=Acav_0084
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	99718	101103	-	WP_244875571.1	WP_244875571.1		UbiA family prenyltransferase		34236061	ACAV_RS00420	1386	461	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	101379	102146	+						34236537	ACAV_RS00425	768		old_locus_tag=Acav_0085
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	101379	102146	+	WP_013592600.1	WP_013592600.1		class I SAM-dependent methyltransferase		34236537	ACAV_RS00425	768	255	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	102224	103264	+						34237202	ACAV_RS00430	1041		old_locus_tag=Acav_0086
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	102224	103264	+	WP_013592601.1	WP_013592601.1		peptidoglycan-binding protein		34237202	ACAV_RS00430	1041	346	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	103333	105252	-						34239780	ACAV_RS00435	1920		old_locus_tag=Acav_0087
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	103333	105252	-	WP_013592602.1	WP_013592602.1		carboxylesterase family protein		34239780	ACAV_RS00435	1920	639	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	105770	106651	+					cobM	34237168	ACAV_RS00440	882		old_locus_tag=Acav_0088
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	105770	106651	+	WP_013592603.1	WP_013592603.1		precorrin-4 C(11)-methyltransferase	cobM	34237168	ACAV_RS00440	882	293	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	106648	107796	+						34236244	ACAV_RS00445	1149		old_locus_tag=Acav_0089
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	106648	107796	+	WP_013592604.1	WP_013592604.1		sirohydrochlorin chelatase		34236244	ACAV_RS00445	1149	382	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	107793	108497	+						34237794	ACAV_RS00450	705		old_locus_tag=Acav_0090
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	107793	108497	+	WP_013592605.1	WP_013592605.1		precorrin-8X methylmutase		34237794	ACAV_RS00450	705	234	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	108505	109632	+						34235568	ACAV_RS00455	1128		old_locus_tag=Acav_0091
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	108505	109632	+	WP_013592606.1	WP_013592606.1		cobalt-precorrin-5B (C(1))-methyltransferase		34235568	ACAV_RS00455	1128	375	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	109649	110983	+						34236334	ACAV_RS00460	1335		old_locus_tag=Acav_0092
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	109649	110983	+	WP_013592607.1	WP_013592607.1		bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase		34236334	ACAV_RS00460	1335	444	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	110989	111891	+					cobI	34238229	ACAV_RS00465	903		old_locus_tag=Acav_0093
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	110989	111891	+	WP_013592608.1	WP_013592608.1		precorrin-2 C(20)-methyltransferase	cobI	34238229	ACAV_RS00465	903	300	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	111888	112688	+						34236522	ACAV_RS00470	801		old_locus_tag=Acav_0094
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	111888	112688	+	WP_013592609.1	WP_013592609.1		cobalamin biosynthesis protein CbiG		34236522	ACAV_RS00470	801	266	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	112736	113182	+						34236414	ACAV_RS00475	447		old_locus_tag=Acav_0095
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	112736	113182	+	WP_041828893.1	WP_041828893.1		cobalamin biosynthesis protein		34236414	ACAV_RS00475	447	148	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	113253	113918	+						34235450	ACAV_RS00480	666		old_locus_tag=Acav_0096
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	113253	113918	+	WP_013592611.1	WP_013592611.1		energy-coupling factor ABC transporter permease		34235450	ACAV_RS00480	666	221	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	113946	114950	+					cobJ	34239716	ACAV_RS00485	1005		old_locus_tag=Acav_0097
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	113946	114950	+	WP_013592612.1	WP_013592612.1		precorrin-3B C(17)-methyltransferase	cobJ	34239716	ACAV_RS00485	1005	334	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	114947	115342	+						34236988	ACAV_RS00490	396		old_locus_tag=Acav_0098
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	114947	115342	+	WP_013592613.1	WP_013592613.1		ferredoxin		34236988	ACAV_RS00490	396	131	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	115527	116228	+						34238382	ACAV_RS00495	702		old_locus_tag=Acav_0099
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	115527	116228	+	WP_013592614.1	WP_013592614.1		DUF2076 domain-containing protein		34238382	ACAV_RS00495	702	233	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	116337	117326	-						34235663	ACAV_RS00500	990		old_locus_tag=Acav_0100
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	116337	117326	-	WP_013592615.1	WP_013592615.1		LysR family transcriptional regulator		34235663	ACAV_RS00500	990	329	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	117424	117909	+						34235631	ACAV_RS00505	486		old_locus_tag=Acav_0101
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	117424	117909	+	WP_013592616.1	WP_013592616.1		carboxymuconolactone decarboxylase family protein		34235631	ACAV_RS00505	486	161	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	117870	118181	-						34236550	ACAV_RS00510	312		old_locus_tag=Acav_0102
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	117870	118181	-	WP_013592617.1	WP_013592617.1		antibiotic biosynthesis monooxygenase		34236550	ACAV_RS00510	312	103	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	118213	118521	-						34236498	ACAV_RS00515	309		old_locus_tag=Acav_0103
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	118213	118521	-	WP_013592618.1	WP_013592618.1		hypothetical protein		34236498	ACAV_RS00515	309	102	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	118534	118752	-						34236195	ACAV_RS00520	219		old_locus_tag=Acav_0104
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	118534	118752	-	WP_013592619.1	WP_013592619.1		hypothetical protein		34236195	ACAV_RS00520	219	72	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	118876	119541	-						34239074	ACAV_RS00525	666		old_locus_tag=Acav_0105
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	118876	119541	-	WP_013592620.1	WP_013592620.1		flavin reductase family protein		34239074	ACAV_RS00525	666	221	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	119607	120521	-						34238644	ACAV_RS00530	915		old_locus_tag=Acav_0106
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	119607	120521	-	WP_013592621.1	WP_013592621.1		helix-turn-helix transcriptional regulator		34238644	ACAV_RS00530	915	304	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	120587	121873	+						34237612	ACAV_RS00535	1287		old_locus_tag=Acav_0107
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	120587	121873	+	WP_013592622.1	WP_013592622.1		MFS transporter		34237612	ACAV_RS00535	1287	428	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	121926	122837	+						34237702	ACAV_RS00540	912		old_locus_tag=Acav_0108
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	121926	122837	+	WP_225981614.1	WP_225981614.1		hypothetical protein		34237702	ACAV_RS00540	912	303	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	122850	123221	-						34236071	ACAV_RS00545	372		old_locus_tag=Acav_0109
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	122850	123221	-	WP_013592624.1	WP_013592624.1		hypothetical protein		34236071	ACAV_RS00545	372	123	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	123750	124280	+						34238371	ACAV_RS00550	531		old_locus_tag=Acav_0110
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	123750	124280	+	WP_231502405.1	WP_231502405.1		YopT-type cysteine protease domain-containing protein		34238371	ACAV_RS00550	531	176	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	124598	125062	-						34237177	ACAV_RS00555	465		old_locus_tag=Acav_0111
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	124598	125062	-	WP_244875512.1	WP_244875512.1		SRPBCC family protein		34237177	ACAV_RS00555	465	154	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	125172	125582	-						34237680	ACAV_RS00560	411		old_locus_tag=Acav_0112
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	125172	125582	-	WP_013592627.1	WP_013592627.1		HdeA/HdeB family chaperone		34237680	ACAV_RS00560	411	136	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	125725	126177	-						34237545	ACAV_RS00565	453		old_locus_tag=Acav_0113
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	125725	126177	-	WP_013592628.1	WP_013592628.1		hypothetical protein		34237545	ACAV_RS00565	453	150	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	126215	126823	-						34237722	ACAV_RS00570	609		old_locus_tag=Acav_0114
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	126215	126823	-	WP_013592629.1	WP_013592629.1		protein-S-isoprenylcysteine O-methyltransferase		34237722	ACAV_RS00570	609	202	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	127028	127525	-						34239338	ACAV_RS00575	498		old_locus_tag=Acav_0115
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	127028	127525	-	WP_244875513.1	WP_244875513.1		hypothetical protein		34239338	ACAV_RS00575	498	165	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	127900	128493	-						43402203	ACAV_RS24400	594		
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	127900	128493	-	WP_157768701.1	WP_157768701.1		hypothetical protein		43402203	ACAV_RS24400	594	197	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	128501	128569	-						71765410	ACAV_RS25015	69		
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	128501	128569	-	WP_244875542.1	WP_244875542.1		hypothetical protein		71765410	ACAV_RS25015	69	22	
gene	pseudogene	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	128668	128799	-						71765411	ACAV_RS25020	132		partial;pseudo
CDS	without_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	128668	128799	-				hypothetical protein		71765411	ACAV_RS25020	132		partial;pseudo
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	129002	129250	-						34237531	ACAV_RS23930	249		old_locus_tag=Acav_0117
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	129002	129250	-	WP_013592632.1	WP_013592632.1		hypothetical protein		34237531	ACAV_RS23930	249	82	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	129870	130166	-						34235228	ACAV_RS00580	297		old_locus_tag=Acav_0120
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	129870	130166	-	WP_013592634.1	WP_013592634.1		YciI family protein		34235228	ACAV_RS00580	297	98	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	130189	131613	-						34237062	ACAV_RS00585	1425		old_locus_tag=Acav_0121
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	130189	131613	-	WP_013592635.1	WP_013592635.1		FAD-binding protein		34237062	ACAV_RS00585	1425	474	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	131694	132206	-						34237624	ACAV_RS00590	513		old_locus_tag=Acav_0122
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	131694	132206	-	WP_013592636.1	WP_013592636.1		hypothetical protein		34237624	ACAV_RS00590	513	170	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	132398	132796	-						34238588	ACAV_RS00595	399		old_locus_tag=Acav_0123
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	132398	132796	-	WP_013592637.1	WP_013592637.1		EF-hand domain-containing protein		34238588	ACAV_RS00595	399	132	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	132954	133541	+						34238352	ACAV_RS00600	588		old_locus_tag=Acav_0124
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	132954	133541	+	WP_013592638.1	WP_013592638.1		cob(I)yrinic acid a,c-diamide adenosyltransferase		34238352	ACAV_RS00600	588	195	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	133723	134421	+						34239969	ACAV_RS00605	699		old_locus_tag=Acav_0125
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	133723	134421	+	WP_013592639.1	WP_013592639.1		glycosyltransferase		34239969	ACAV_RS00605	699	232	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	134418	135476	+						34236630	ACAV_RS00610	1059		old_locus_tag=Acav_0126
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	134418	135476	+	WP_013592640.1	WP_013592640.1		acyl-CoA/acyl-ACP dehydrogenase		34236630	ACAV_RS00610	1059	352	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	135464	136252	+						34237648	ACAV_RS00615	789		old_locus_tag=Acav_0127
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	135464	136252	+	WP_013592641.1	WP_013592641.1		PIG-L family deacetylase		34237648	ACAV_RS00615	789	262	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	136249	136890	+						34237480	ACAV_RS00620	642		old_locus_tag=Acav_0128
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	136249	136890	+	WP_013592642.1	WP_013592642.1		methyltransferase domain-containing protein		34237480	ACAV_RS00620	642	213	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	136891	137313	-						34235432	ACAV_RS00625	423		old_locus_tag=Acav_0129
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	136891	137313	-	WP_013592643.1	WP_013592643.1		hotdog fold thioesterase		34235432	ACAV_RS00625	423	140	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	137423	138946	-						34238980	ACAV_RS00630	1524		old_locus_tag=Acav_0130
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	137423	138946	-	WP_013592644.1	WP_013592644.1		acetyl-CoA hydrolase/transferase family protein		34238980	ACAV_RS00630	1524	507	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	139164	139892	+						34235423	ACAV_RS00635	729		old_locus_tag=Acav_0131
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	139164	139892	+	WP_013592645.1	WP_013592645.1		zf-TFIIB domain-containing protein		34235423	ACAV_RS00635	729	242	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	139910	141211	-						34235893	ACAV_RS00640	1302		old_locus_tag=Acav_0132
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	139910	141211	-	WP_013592646.1	WP_013592646.1		NCS2 family nucleobase:cation symporter		34235893	ACAV_RS00640	1302	433	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	141381	142808	+						34236320	ACAV_RS00645	1428		old_locus_tag=Acav_0133
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	141381	142808	+	WP_244875514.1	WP_244875514.1		hypothetical protein		34236320	ACAV_RS00645	1428	475	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	142865	144733	-						34235794	ACAV_RS00650	1869		old_locus_tag=Acav_0134
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	142865	144733	-	WP_013592648.1	WP_013592648.1		methyl-accepting chemotaxis protein		34235794	ACAV_RS00650	1869	622	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	144929	146842	-						34236590	ACAV_RS00655	1914		old_locus_tag=Acav_0135
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	144929	146842	-	WP_013592649.1	WP_013592649.1		B12-binding domain-containing radical SAM protein		34236590	ACAV_RS00655	1914	637	
