# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	72714	75092	-							H9L24_RS00390	2379		old_locus_tag=H9L24_00390
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	72714	75092	-	WP_187738182.1	WP_187738182.1		ATP-binding protein			H9L24_RS00390	2379	792	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	75158	76251	-					hemH		H9L24_RS00395	1094		pseudo;old_locus_tag=H9L24_00395
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	75158	76251	-				ferrochelatase	hemH		H9L24_RS00395	1094		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	76321	77016	+							H9L24_RS00400	696		old_locus_tag=H9L24_00400
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	76321	77016	+	WP_187736515.1	WP_187736515.1		HAD family hydrolase			H9L24_RS00400	696	231	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	77045	77869	+							H9L24_RS00405	825		old_locus_tag=H9L24_00405
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	77045	77869	+	WP_246483535.1	WP_246483535.1		DUF2189 domain-containing protein			H9L24_RS00405	825	274	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	77866	78078	+							H9L24_RS00410	213		old_locus_tag=H9L24_00410
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	77866	78078	+	WP_187736516.1	WP_187736516.1		DUF2788 domain-containing protein			H9L24_RS00410	213	70	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	78089	80812	-							H9L24_RS00415	2724		old_locus_tag=H9L24_00415
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	78089	80812	-	WP_187736517.1	WP_187736517.1		cation-transporting P-type ATPase			H9L24_RS00415	2724	907	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	80992	82284	-					hpnE		H9L24_RS00420	1293		old_locus_tag=H9L24_00420
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	80992	82284	-	WP_187736518.1	WP_187736518.1		hydroxysqualene dehydroxylase HpnE	hpnE		H9L24_RS00420	1293	430	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	82303	83142	-					hpnD		H9L24_RS00425	840		old_locus_tag=H9L24_00425
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	82303	83142	-	WP_187736519.1	WP_187736519.1		presqualene diphosphate synthase HpnD	hpnD		H9L24_RS00425	840	279	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	83384	84784	-							H9L24_RS00430	1401		old_locus_tag=H9L24_00430
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	83384	84784	-	WP_187736520.1	WP_187736520.1		L-serine ammonia-lyase			H9L24_RS00430	1401	466	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	84998	85870	-					hpnC		H9L24_RS00435	873		old_locus_tag=H9L24_00435
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	84998	85870	-	WP_187738184.1	WP_187738184.1		squalene synthase HpnC	hpnC		H9L24_RS00435	873	290	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	85876	87012	-							H9L24_RS00440	1137		old_locus_tag=H9L24_00440
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	85876	87012	-	WP_187736521.1	WP_187736521.1		zinc-binding alcohol dehydrogenase family protein			H9L24_RS00440	1137	378	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	87352	88509	+							H9L24_RS00445	1158		old_locus_tag=H9L24_00445
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	87352	88509	+	WP_187736522.1	WP_187736522.1		efflux RND transporter periplasmic adaptor subunit			H9L24_RS00445	1158	385	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	88517	91689	+							H9L24_RS00450	3173		pseudo;old_locus_tag=H9L24_00450
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	88517	91689	+				efflux RND transporter permease subunit			H9L24_RS00450	3173		pseudo
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	91792	91877	+							H9L24_RS00455	86		old_locus_tag=H9L24_00455
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	91792	91877	+				tRNA-Leu			H9L24_RS00455	86		anticodon=TAG
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	91959	93272	+					tig		H9L24_RS00460	1314		old_locus_tag=H9L24_00460
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	91959	93272	+	WP_187736523.1	WP_187736523.1		trigger factor	tig		H9L24_RS00460	1314	437	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	93403	94011	+					clpP		H9L24_RS00465	609		old_locus_tag=H9L24_00465
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	93403	94011	+	WP_187736524.1	WP_187736524.1		ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP		H9L24_RS00465	609	202	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	94115	95383	+					clpX		H9L24_RS00470	1269		old_locus_tag=H9L24_00470
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	94115	95383	+	WP_187736525.1	WP_187736525.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		H9L24_RS00470	1269	422	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	95514	97952	+					lon		H9L24_RS00475	2439		old_locus_tag=H9L24_00475
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	95514	97952	+	WP_187736526.1	WP_187736526.1		endopeptidase La	lon		H9L24_RS00475	2439	812	
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98039	98114	+							H9L24_RS00480	76		old_locus_tag=H9L24_00480
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98039	98114	+				tRNA-Gly			H9L24_RS00480	76		anticodon=GCC
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98173	98246	+							H9L24_RS00485	74		old_locus_tag=H9L24_00485
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98173	98246	+				tRNA-Cys			H9L24_RS00485	74		anticodon=GCA
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98402	98477	+							H9L24_RS00490	76		old_locus_tag=H9L24_00490
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98402	98477	+				tRNA-Gly			H9L24_RS00490	76		anticodon=GCC
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98622	98714	+							H9L24_RS00495	93		old_locus_tag=H9L24_00495
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98622	98714	+				tRNA-Leu			H9L24_RS00495	93		anticodon=TAA
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98728	99357	+							H9L24_RS00500	630		old_locus_tag=H9L24_00500
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	98728	99357	+	WP_187736527.1	WP_187736527.1		hypothetical protein			H9L24_RS00500	630	209	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	99420	99950	+							H9L24_RS00505	531		old_locus_tag=H9L24_00505
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	99420	99950	+	WP_187736528.1	WP_187736528.1		M48 family metallopeptidase			H9L24_RS00505	531	176	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	99961	100845	-					murI		H9L24_RS00510	885		old_locus_tag=H9L24_00510
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	99961	100845	-	WP_187736529.1	WP_187736529.1		glutamate racemase	murI		H9L24_RS00510	885	294	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	101033	102589	-							H9L24_RS00515	1557		old_locus_tag=H9L24_00515
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	101033	102589	-	WP_187736530.1	WP_187736530.1		fumarate hydratase			H9L24_RS00515	1557	518	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	102755	104167	+					fumC		H9L24_RS00520	1413		old_locus_tag=H9L24_00520
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	102755	104167	+	WP_187736531.1	WP_187736531.1		class II fumarate hydratase	fumC		H9L24_RS00520	1413	470	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	104459	104776	-							H9L24_RS00525	318		old_locus_tag=H9L24_00525
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	104459	104776	-	WP_187736532.1	WP_187736532.1		hypothetical protein			H9L24_RS00525	318	105	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	104819	105145	+							H9L24_RS00530	327		old_locus_tag=H9L24_00530
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	104819	105145	+	WP_187736533.1	WP_187736533.1		hypothetical protein			H9L24_RS00530	327	108	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	105347	106996	+							H9L24_RS00535	1650		old_locus_tag=H9L24_00535
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	105347	106996	+	WP_187736534.1	WP_187736534.1		SulP family inorganic anion transporter			H9L24_RS00535	1650	549	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	107043	107990	-					proX		H9L24_RS00540	948		old_locus_tag=H9L24_00540
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	107043	107990	-	WP_246483765.1	WP_246483765.1		glycine betaine/L-proline ABC transporter substrate-binding protein ProX	proX		H9L24_RS00540	948	315	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	108053	109300	-					proW		H9L24_RS00545	1248		old_locus_tag=H9L24_00545
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	108053	109300	-	WP_187736536.1	WP_187736536.1		glycine betaine/L-proline ABC transporter permease ProW	proW		H9L24_RS00545	1248	415	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	109297	110550	-					proV		H9L24_RS00550	1254		old_locus_tag=H9L24_00550
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	109297	110550	-	WP_187736537.1	WP_187736537.1		glycine betaine/L-proline ABC transporter ATP-binding protein ProV	proV		H9L24_RS00550	1254	417	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	111140	111748	-							H9L24_RS00555	609		old_locus_tag=H9L24_00555
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	111140	111748	-	WP_187736538.1	WP_187736538.1		TIGR00645 family protein			H9L24_RS00555	609	202	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	111902	113899	+					acs		H9L24_RS00560	1998		old_locus_tag=H9L24_00560
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	111902	113899	+	WP_187736539.1	WP_187736539.1		acetate--CoA ligase	acs		H9L24_RS00560	1998	665	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	114040	114510	+							H9L24_RS00565	471		old_locus_tag=H9L24_00565
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	114040	114510	+	WP_187736540.1	WP_187736540.1		LapA family protein			H9L24_RS00565	471	156	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	114610	114888	-							H9L24_RS00570	279		old_locus_tag=H9L24_00570
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	114610	114888	-	WP_246483766.1	WP_246483766.1		c-type cytochrome			H9L24_RS00570	279	92	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	115021	115263	+							H9L24_RS00575	243		old_locus_tag=H9L24_00575
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	115021	115263	+	WP_187736542.1	WP_187736542.1		TIGR04438 family Trp-rich protein			H9L24_RS00575	243	80	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	115367	116299	-							H9L24_RS00580	933		old_locus_tag=H9L24_00580
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	115367	116299	-	WP_187736543.1	WP_187736543.1		LysR family transcriptional regulator			H9L24_RS00580	933	310	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	116401	118260	+					ilvD		H9L24_RS00585	1860		old_locus_tag=H9L24_00585
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	116401	118260	+	WP_187736544.1	WP_187736544.1		dihydroxy-acid dehydratase	ilvD		H9L24_RS00585	1860	619	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	118389	118868	-					bfr		H9L24_RS00590	480		old_locus_tag=H9L24_00590
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	118389	118868	-	WP_187736545.1	WP_187736545.1		bacterioferritin	bfr		H9L24_RS00590	480	159	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	119045	119867	+					lgt		H9L24_RS00595	823		pseudo;old_locus_tag=H9L24_00595
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	119045	119867	+				prolipoprotein diacylglyceryl transferase	lgt		H9L24_RS00595	823		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	120172	120840	+							H9L24_RS00600	669		old_locus_tag=H9L24_00600
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	120172	120840	+	WP_187736546.1	WP_187736546.1		GntR family transcriptional regulator			H9L24_RS00600	669	222	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	120837	122285	+							H9L24_RS00605	1449		old_locus_tag=H9L24_00605
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	120837	122285	+	WP_187736547.1	WP_187736547.1		malonyl-CoA decarboxylase			H9L24_RS00605	1449	482	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	122335	123333	+							H9L24_RS00610	999		old_locus_tag=H9L24_00610
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	122335	123333	+	WP_187736548.1	WP_187736548.1		tripartite tricarboxylate transporter substrate binding protein			H9L24_RS00610	999	332	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	123340	124110	+							H9L24_RS00615	771		old_locus_tag=H9L24_00615
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	123340	124110	+	WP_187736549.1	WP_187736549.1		enoyl-CoA hydratase/isomerase family protein			H9L24_RS00615	771	256	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	124118	125671	+							H9L24_RS00620	1554		old_locus_tag=H9L24_00620
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	124118	125671	+	WP_187736550.1	WP_187736550.1		malonyl-CoA synthase			H9L24_RS00620	1554	517	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	125691	126665	-							H9L24_RS00625	975		old_locus_tag=H9L24_00625
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	125691	126665	-	WP_187736551.1	WP_187736551.1		LysR substrate-binding domain-containing protein			H9L24_RS00625	975	324	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	126883	128115	+							H9L24_RS00630	1233		old_locus_tag=H9L24_00630
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	126883	128115	+	WP_187736552.1	WP_187736552.1		amidohydrolase family protein			H9L24_RS00630	1233	410	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	128148	129368	+							H9L24_RS00635	1221		old_locus_tag=H9L24_00635
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	128148	129368	+	WP_187736553.1	WP_187736553.1		ABC transporter substrate-binding protein			H9L24_RS00635	1221	406	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	129465	130340	+							H9L24_RS00640	876		old_locus_tag=H9L24_00640
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	129465	130340	+	WP_187736554.1	WP_187736554.1		branched-chain amino acid ABC transporter permease			H9L24_RS00640	876	291	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	130348	131229	+							H9L24_RS00645	882		old_locus_tag=H9L24_00645
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	130348	131229	+	WP_187736555.1	WP_187736555.1		branched-chain amino acid ABC transporter permease			H9L24_RS00645	882	293	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	131226	131987	+							H9L24_RS00650	762		old_locus_tag=H9L24_00650
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	131226	131987	+	WP_187736556.1	WP_187736556.1		ABC transporter ATP-binding protein			H9L24_RS00650	762	253	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	131984	132694	+							H9L24_RS00655	711		old_locus_tag=H9L24_00655
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	131984	132694	+	WP_187736557.1	WP_187736557.1		ABC transporter ATP-binding protein			H9L24_RS00655	711	236	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	132772	133215	-							H9L24_RS00660	444		old_locus_tag=H9L24_00660
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	132772	133215	-	WP_187736558.1	WP_187736558.1		universal stress protein			H9L24_RS00660	444	147	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	133319	135628	+							H9L24_RS00665	2310		partial;pseudo;old_locus_tag=H9L24_00665
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	133319	135628	+				cation-translocating P-type ATPase			H9L24_RS00665	2310		partial;pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	135753	135890	+					ccoS		H9L24_RS00670	138		old_locus_tag=H9L24_00670
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	135753	135890	+	WP_187738185.1	WP_187738185.1		cbb3-type cytochrome oxidase assembly protein CcoS	ccoS		H9L24_RS00670	138	45	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	136044	137330	+					ccoN		H9L24_RS00675	1287		old_locus_tag=H9L24_00675
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	136044	137330	+	WP_246483536.1	WP_246483536.1		cytochrome-c oxidase, cbb3-type subunit I	ccoN		H9L24_RS00675	1287	428	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	137409	138041	+					ccoO		H9L24_RS00680	633		old_locus_tag=H9L24_00680
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	137409	138041	+	WP_187736559.1	WP_187736559.1		cytochrome-c oxidase, cbb3-type subunit II	ccoO		H9L24_RS00680	633	210	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	138053	138190	+							H9L24_RS00685	138		old_locus_tag=H9L24_00685
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	138053	138190	+	WP_187736560.1	WP_187736560.1		cbb3-type cytochrome c oxidase subunit 3			H9L24_RS00685	138	45	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	138215	139129	+					ccoP		H9L24_RS00690	915		old_locus_tag=H9L24_00690
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	138215	139129	+	WP_187736561.1	WP_187736561.1		cytochrome-c oxidase, cbb3-type subunit III	ccoP		H9L24_RS00690	915	304	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	139197	140644	+					ccoG		H9L24_RS00695	1448		pseudo;old_locus_tag=H9L24_00695
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	139197	140644	+				cytochrome c oxidase accessory protein CcoG	ccoG		H9L24_RS00695	1448		pseudo
